IBGE,MUNICIPIO,UF,PERIODO,UNIDADE,VALOR,LIRAa,LIA,ARMAD,TP_ARMAD, IIP_AE , IB_AE , ESTR_IIP_ME09 , PERC_IIP_ME09 , ESTR_IIP_MAI1MEI39 , PERC_IIP_MAI1MEI39 , ESTR_IIP_MAI4 , PERC_IIP_MAI4 , A1_VAL , A1_PERC , A2_VAL , A2_PERC , B_VAL , B_PERC , C_VAL , C_PERC , D1_VAL , D1_PERC , D2_VAL , D2_PERC , E_VAL , E_PERC , IIP_AA , IB_AA , dep_agua_val , dep_agua_perc ,dep_dom_val,dep_dom_perc,lixo_val,lixo_perc
412395,Santa Monica,PR,06/01/2020 a 10/01/2020,TRIMESTRE,1,2,1,2,lira,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00,20.00,0.00,0.00,0.00,10.00,1.00,10.00,2.00,50.00,0.00,0.00,0.60,0.00,1.00,30.00,0.00,10.00,3.00,60.00
412420,Santo Antonio do Caiua,PR,27/01/2020 a 31/01/2020,TRIMESTRE,1,2,1,2,lira,2.89,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,28.57,2.00,28.57,3.00,42.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,57.14,3.00,42.86
412430,Santo Antonio do Paraiso,PR,06/01/2020 a 21/01/2020,TRIMESTRE,1,2,1,2,lira,1.43,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,66.67,1.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,100.00,0.00,0.00
412510,Sao Joao do Triunfo,PR,13/01/2020 a 17/01/2020,TRIMESTRE,1,2,1,2,lira,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
412545,Sao Jose das Palmeiras,PR,06/01/2020 a 08/01/2020,TRIMESTRE,1,2,1,2,lira,1.20,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,50.00,0.00,0.00,0.00,0.00,1.00,50.00,1.00,0.00
412550,Sao Jose dos Pinhais,PR,06/01/2020 a 25/01/2020,TRIMESTRE,1,2,1,2,lira,0.30,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,100.00
412555,Sao Manoel do Parana,PR,06/01/2020 a 10/01/2020,TRIMESTRE,1,2,1,2,lira,3.38,3.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,33.33,4.00,44.44,1.00,11.11,1.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,7.00,77.78,2.00,22.22
412560,Sao Mateus do Sul,PR,06/01/2020 a 22/01/2020,TRIMESTRE,1,2,1,2,lira,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,40.00,0.00,0.00,0.00,0.00,3.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,40.00,3.00,60.00
412575,Sao Pedro do Iguacu,PR,05/01/2020 a 11/01/2020,TRIMESTRE,1,2,1,2,lira,0.72,0.72,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,0.00,0.00,1.00,50.00,1.00,50.00,0.00,0.00
412590,Sao Pedro do Parana,PR,06/01/2020 a 09/01/2020,TRIMESTRE,1,2,1,2,lira,4.07,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,40.00,0.00,0.00,0.00,0.00,3.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,40.00,3.00,60.00
412620,Sapopema,PR,03/01/2020 a 17/01/2020,TRIMESTRE,1,2,1,2,lira,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
412627,Saudade do Iguacu,PR,06/01/2020 a 10/11/2020,TRIMESTRE,1,2,1,2,lira,0.35,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00
412665,Sulina,PR,03/01/2020 a 17/01/2020,TRIMESTRE,1,2,1,2,lira,6.56,6.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,25.00,0.00,0.00,2.00,50.00,1.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,25.00,2.00,50.00,1.00,25.00
412700,Teixeira Soares ,PR,06/01/2020 a 15/01/2020,TRIMESTRE,1,2,1,2,lira,1.11,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,33.33,2.00,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,33.33,2.00,66.67,0.00,0.00
412750,Tibagi,PR,06/01/2020 a 10/01/2020,TRIMESTRE,1,2,1,2,lira,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
412760,Tijucas do Sul,PR,06/01/2020 a 25/01/2020,TRIMESTRE,1,2,1,2,lira,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
412790,Tuneiras do Oeste,PR,05/01/2020 a 11/01/2020,TRIMESTRE,1,2,1,2,lira,0.70,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.80,109.00,98.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.00,100.00
412795,Tupassi,PR,06/01/2020 a 10 /01/2020,TRIMESTRE,1,2,1,2,lira,4.18,6.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,37.50,0.00,0.00,4.00,25.00,5.00,31.25,1.00,6.25,0.00,0.00,0.00,0.00,7.00,43.75,9.00,56.25
412796,Turvo,PR,06/01/2020 a 10/01/2020,TRIMESTRE,1,2,1,2,lira,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
412830,Uniflor,PR,03/11/2019 a 10/11/2019,TRIMESTRE,1,2,1,2,lira,4.70,5.30,0.00,0.00,0.00,0.00,0.00,0.00,2.00,10.53,2.00,10.53,4.00,0.00,0.00,0.00,1.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,4.00,21.05,4.00,0.00,11.00,0.00
412860,Vere,PR,06/01/2020 a 10/01/2020,TRIMESTRE,1,2,1,2,lira,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
412865,Virmond,PR,30/12/2019 a 03/01/2020,TRIMESTRE,1,2,1,2,lira,3.23,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,20.00,0.00,0.00,2.00,40.00,2.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,20.00,4.00,80.00
412880,Xambre,PR,06/01/2020 a 10/01/2020,TRIMESTRE,1,2,1,2,lira,3.79,4.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,12.50,4.00,50.00,0.00,0.00,1.00,12.50,2.00,25.00,0.00,0.00,0.00,0.00,1.00,12.50,4.00,50.00,3.00,37.50
411620,Morretes,PR,06/01/2020 a 10/01/2021,TRIMESTRE,1,2,2,1,larvitrampa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
410950,Guaraquecaba,PR,06/01/2020 a 10/01/2022,TRIMESTRE,1,2,2,1,larvitrampa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
130002,Alvaraes,AM,06/01 a 10/01/2020,TRIMESTRE,1,1,2,2,lira,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
130170,Humaita,AM,20 A 24/01/2020,TRIMESTRE,1,1,2,2,lira,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
130210,Japura,AM,28 A 31/01/2020,TRIMESTRE,1,1,2,2,lira,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
130330,Novo Aripuana,AM,20/01/2020 a 24/01/2020,TRIMESTRE,1,1,2,2,lira,8.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
130353,Presidente Figueiredo,AM,20/01/20 a 24/01/20,TRIMESTRE,1,1,2,2,lira,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
130390,Sao Paulo de Olivenca,AM,20 a 24 01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
130410,Tapaua,AM,28/01/2020 A 31/01/2020,TRIMESTRE,1,1,2,2,lira,0.70,0.70,1.00,50.00,1.00,50.00,0.00,0.00,0.00,0.00,2.00,40.00,2.00,40.00,0.00,0.00,0.00,0.00,1.00,20.00,0.00,0.00,0.00,0.00,2.00,40.00,2.00,40.00,1.00,20.00
230010,Abaiara,CE,13/01/2020 A 14/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230015,Acarape,CE,13a15/01/2020,TRIMESTRE,1,1,2,2,lira,0.90,0.90,1.00,100.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00
230020,Acarau,CE,21/01/2020 a 23/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230030,Acopiara,CE,15 A 17 DE JANEIRO 2020,TRIMESTRE,1,1,2,2,lira,0.90,0.90,2.00,66.67,1.00,33.33,0.00,0.00,2.00,33.30,4.00,66.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,100.00,0.00,0.00,0.00,0.00
230040,Aiuaba,CE,20/01/2020 a  22/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230050,Alcantaras,CE,13/01/2020 a 17/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230060,Altaneira,CE,10/01/2020 a 14/01/2020,TRIMESTRE,1,1,2,2,lira,3.90,3.90,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,9.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,100.00,0.00,0.00,0.00,0.00
230070,Alto Santo,CE,13.01.2020 a 15.01.2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230075,Amontada,CE,22/01/2020 A 23/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230080,Antonina do Norte,CE,14/01/2020 a 15/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230090,Apuiares,CE,14/01/2020 a 15/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230100,Aquiraz,CE,13 a 17 de janeiro/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230110,Aracati,CE,08 a 10 de 01 de 2020,TRIMESTRE,1,1,2,2,lira,0.50,0.50,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,75.00,1.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,75.00,1.00,25.00,0.00,0.00
230120,Aracoiaba,CE,21 A 23/01/2020,TRIMESTRE,1,1,2,2,lira,4.50,4.50,0.00,0.00,1.00,50.00,1.00,50.00,6.00,26.10,15.00,65.20,1.00,4.30,1.00,4.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,91.30,2.00,8.60,0.00,0.00
230125,Ararenda,CE,20/01/2020 a 20/01/2020,TRIMESTRE,1,1,2,2,lira,0.40,0.40,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00
230130,Araripe,CE,13/01/2020 a 14/01/2020,TRIMESTRE,1,1,2,2,lira,11.00,11.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,47.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,100.00,0.00,0.00,0.00,0.00
230140,Aratuba,CE,21/01/20a22/01/20,TRIMESTRE,1,1,2,2,lira,0.90,0.90,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00
230150,Arneiroz,CE,22/01/2020 a 24/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230160,Assare,CE,13/01 a 17/01 de 2020 ,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230170,Aurora,CE,13 a 14/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230185,Banabuiu,CE,21/01/2020 A 21/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230190,Barbalha,CE,DE 13/01  A 17/01 DE 2020,TRIMESTRE,1,1,2,2,lira,2.50,2.50,0.00,0.00,2.00,100.00,0.00,0.00,2.00,11.80,10.00,58.80,4.00,23.50,0.00,0.00,0.00,0.00,1.00,5.90,0.00,0.00,0.00,0.00,12.00,70.60,4.00,23.50,1.00,5.90
230195,Barreira,CE,13a15/01/2020,TRIMESTRE,1,1,2,2,lira,1.10,1.10,1.00,50.00,1.00,50.00,0.00,0.00,0.00,0.00,6.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,100.00,0.00,0.00,0.00,0.00
230200,Barro,CE,20/01 A 21/01/2019,TRIMESTRE,1,1,2,2,lira,0.40,0.40,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00
230205,Barroquinha,CE,16.01.2020 a 21.01.2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,3.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230210,Baturite,CE,06/01/2020 a 08/01/2020,TRIMESTRE,1,1,2,2,lira,4.30,4.60,0.00,0.00,1.00,33.33,2.00,66.67,16.00,42.10,10.00,26.30,8.00,21.10,4.00,10.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.60,26.00,68.40,12.00,31.60,0.00,0.00
230220,Beberibe,CE,17/01/2020 a 21/01/2020,TRIMESTRE,1,1,2,2,lira,0.40,0.40,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00
230230,Bela Cruz,CE,43853,TRIMESTRE,1,1,2,2,lira,0.70,0.70,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,66.70,1.00,33.30,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.00,3.00,100.00,0.00,0.00
230240,Boa Viagem,CE,13/01/2020 a 16/01/2020,TRIMESTRE,1,1,2,2,lira,1.00,1.00,1.00,33.33,2.00,66.67,0.00,0.00,0.00,0.00,14.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,100.00,0.00,0.00,0.00,0.00
230250,Brejo Santo,CE,13/01 a 16/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,80.00,1.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,80.00,1.00,20.00,0.00,0.00
230260,Camocim,CE,16/01/2020 A 17/01/2020,TRIMESTRE,1,1,2,2,lira,0.30,0.30,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,33.30,1.00,33.30,0.00,0.00,0.00,0.00,1.00,33.30,0.00,0.00,0.00,0.00,1.00,33.30,1.00,33.30,1.00,33.30
230270,Campos Sales,CE,13/01 a 17/01 de 2020,TRIMESTRE,1,1,2,2,lira,3.20,3.20,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,14.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20,14.00,100.00,0.00,0.00,0.00,0.00
230280,Caninde,CE,13 a 17/01/2020,TRIMESTRE,1,1,2,2,lira,6.60,7.30,0.00,0.00,1.00,33.33,2.00,66.67,13.00,16.00,63.00,77.80,4.00,4.90,0.00,0.00,0.00,0.00,1.00,1.20,0.00,0.00,0.00,0.00,76.00,93.80,4.00,4.90,1.00,1.20
230290,Capistrano,CE,15 e 16 de 2020,TRIMESTRE,1,1,2,2,lira,4.60,7.70,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,18.00,90.00,2.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,18.00,90.00,2.00,10.00,0.00,0.00
230300,Caridade,CE,13 a 16 de janeiro 2020,TRIMESTRE,1,1,2,2,lira,4.90,4.90,0.00,0.00,0.00,0.00,1.00,100.00,1.00,8.30,11.00,91.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,100.00,0.00,0.00,0.00,0.00
230310,Carire,CE,06/01 A 10/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230320,Caririacu,CE,13 a 17 de janeiro 2020,TRIMESTRE,1,1,2,2,lira,3.00,3.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,12.00,92.30,1.00,7.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,92.30,1.00,7.70,0.00,0.00
230330,Carius,CE,20 a 21 de Janeiro 2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230340,Carnaubal,CE,20/01 a 24/01/2020,TRIMESTRE,1,1,2,2,lira,0.40,0.40,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00
230350,Cascavel,CE,17a20/01/2020,TRIMESTRE,1,1,2,2,lira,1.50,1.50,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,7.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,100.00,0.00,0.00,0.00,0.00
230360,Catarina,CE,13/01/2020 A 16/01/2020,TRIMESTRE,1,1,2,2,lira,5.10,5.10,0.00,0.00,1.00,50.00,1.00,50.00,9.00,37.50,13.00,54.20,1.00,4.20,1.00,4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,91.70,2.00,8.40,0.00,0.00
230365,Catunda,CE,13 a 14 de Janeiro 2020,TRIMESTRE,1,1,2,2,lira,0.40,0.40,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00
230370,Caucaia,CE,20 a 24/01/2020,TRIMESTRE,1,1,2,2,lira,3.10,3.20,1.00,7.14,9.00,64.29,4.00,28.57,10.00,4.90,122.00,60.10,22.00,10.80,16.00,7.90,9.00,4.40,24.00,11.80,0.00,0.00,0.10,0.10,132.00,65.00,38.00,18.70,33.00,16.20
230380,Cedro,CE,14 a 18 DE JANEIRO 2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230390,Chaval,CE,13/01 a 16/01/2020,TRIMESTRE,1,1,2,2,lira,0.70,0.70,2.00,66.67,1.00,33.33,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00
230395,Chorozinho,CE,02/01/2020 A 03/01/2020,TRIMESTRE,1,1,2,2,lira,0.40,0.40,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00
230400,Coreau,CE,13/01/2020a17/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230410,Crateus,CE,16 e 17 de janeiro 2020,TRIMESTRE,1,1,2,2,lira,0.70,1.10,1.00,50.00,1.00,50.00,0.00,0.00,1.00,10.00,9.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,100.00,0.00,0.00,0.00,0.00
230420,Crato,CE,20 a 24/01/2020,TRIMESTRE,1,1,2,2,lira,0.90,1.00,1.00,33.33,2.00,66.67,0.00,0.00,0.00,0.00,6.00,42.90,3.00,21.40,1.00,7.10,1.00,7.10,3.00,21.40,0.00,0.00,0.00,0.00,6.00,42.90,4.00,28.50,4.00,28.50
